concept,subtype,matched_image,degraded_image,status,source_kind,notes
steamroller,vehicle,data/images/things_max/steamroller.jpg,data/images/things_max/degraded/steamroller.png,ready,things_archive,THINGS archive image and degraded derivative available
steering_wheel,part of car,data/images/things_max/steering_wheel.jpg,data/images/things_max/degraded/steering_wheel.png,ready,things_archive,THINGS archive image and degraded derivative available
stem,Noun,data/images/things_max/stem.jpg,data/images/things_max/degraded/stem.png,ready,things_archive,THINGS archive image and degraded derivative available
step_stool,furniture,data/images/things_max/step_stool.jpg,data/images/things_max/degraded/step_stool.png,ready,things_archive,THINGS archive image and degraded derivative available
stereo,electronic device,data/images/things_max/stereo.jpg,data/images/things_max/degraded/stereo.png,ready,things_archive,THINGS archive image and degraded derivative available
stethoscope,medical equipment,data/images/things_max/stethoscope.jpg,data/images/things_max/degraded/stethoscope.png,ready,things_archive,THINGS archive image and degraded derivative available
stew,food,data/images/things_max/stew.jpg,data/images/things_max/degraded/stew.png,ready,things_archive,THINGS archive image and degraded derivative available
stick,Verb,data/images/things_max/stick.jpg,data/images/things_max/degraded/stick.png,ready,things_archive,THINGS archive image and degraded derivative available
sticker,Noun,data/images/things_max/sticker.jpg,data/images/things_max/degraded/sticker.png,ready,things_archive,THINGS archive image and degraded derivative available
stiletto,clothing,data/images/things_max/stiletto.jpg,data/images/things_max/degraded/stiletto.png,ready,things_archive,THINGS archive image and degraded derivative available
stilt,toy,data/images/things_max/stilt.jpg,data/images/things_max/degraded/stilt.png,ready,things_archive,THINGS archive image and degraded derivative available
stingray,animal,data/images/things_max/stingray.jpg,data/images/things_max/degraded/stingray.png,ready,things_archive,THINGS archive image and degraded derivative available
stir_fry,food,data/images/things_max/stir_fry.jpg,data/images/things_max/degraded/stir_fry.png,ready,things_archive,THINGS archive image and degraded derivative available
stirrup,Noun,data/images/things_max/stirrup.jpg,data/images/things_max/degraded/stirrup.png,ready,things_archive,THINGS archive image and degraded derivative available
stockings,clothing,data/images/things_max/stockings.jpg,data/images/things_max/degraded/stockings.png,ready,things_archive,THINGS archive image and degraded derivative available
stomach,body part,data/images/things_max/stomach.jpg,data/images/things_max/degraded/stomach.png,ready,things_archive,THINGS archive image and degraded derivative available
stool,furniture,data/images/things_max/stool.jpg,data/images/things_max/degraded/stool.png,ready,things_archive,THINGS archive image and degraded derivative available
stopwatch,sports equipment,data/images/things_max/stopwatch.jpg,data/images/things_max/degraded/stopwatch.png,ready,things_archive,THINGS archive image and degraded derivative available
stove1,kitchen appliance,data/images/things_max/stove1.jpg,data/images/things_max/degraded/stove1.png,ready,things_archive,THINGS archive image and degraded derivative available
stove2,kitchen appliance,data/images/things_max/stove2.jpg,data/images/things_max/degraded/stove2.png,ready,things_archive,THINGS archive image and degraded derivative available
straightjacket,clothing,data/images/things_max/straightjacket.jpg,data/images/things_max/degraded/straightjacket.png,ready,things_archive,THINGS archive image and degraded derivative available
strainer,kitchen tool,data/images/things_max/strainer.jpg,data/images/things_max/degraded/strainer.png,ready,things_archive,THINGS archive image and degraded derivative available
strap,Noun,data/images/things_max/strap.jpg,data/images/things_max/degraded/strap.png,ready,things_archive,THINGS archive image and degraded derivative available
straw1,Noun,data/images/things_max/straw1.jpg,data/images/things_max/degraded/straw1.png,ready,things_archive,THINGS archive image and degraded derivative available
straw2,Noun,data/images/things_max/straw2.jpg,data/images/things_max/degraded/straw2.png,ready,things_archive,THINGS archive image and degraded derivative available
strawberry,"food, fruit",data/images/things_max/strawberry.jpg,data/images/things_max/degraded/strawberry.png,ready,things_archive,THINGS archive image and degraded derivative available
streetlight,Noun,data/images/things_max/streetlight.jpg,data/images/things_max/degraded/streetlight.png,ready,things_archive,THINGS archive image and degraded derivative available
stretcher,medical equipment,data/images/things_max/stretcher.jpg,data/images/things_max/degraded/stretcher.png,ready,things_archive,THINGS archive image and degraded derivative available
string_cheese,food,data/images/things_max/string_cheese.jpg,data/images/things_max/degraded/string_cheese.png,ready,things_archive,THINGS archive image and degraded derivative available
stroller,vehicle,data/images/things_max/stroller.jpg,data/images/things_max/degraded/stroller.png,ready,things_archive,THINGS archive image and degraded derivative available
stuffing,food,data/images/things_max/stuffing.jpg,data/images/things_max/degraded/stuffing.png,ready,things_archive,THINGS archive image and degraded derivative available
stump,Noun,data/images/things_max/stump.jpg,data/images/things_max/degraded/stump.png,ready,things_archive,THINGS archive image and degraded derivative available
submarine,vehicle,data/images/things_max/submarine.jpg,data/images/things_max/degraded/submarine.png,ready,things_archive,THINGS archive image and degraded derivative available
subway,vehicle,data/images/things_max/subway.jpg,data/images/things_max/degraded/subway.png,ready,things_archive,THINGS archive image and degraded derivative available
sugar_cube,food,data/images/things_max/sugar_cube.jpg,data/images/things_max/degraded/sugar_cube.png,ready,things_archive,THINGS archive image and degraded derivative available
suit,clothing,data/images/things_max/suit.jpg,data/images/things_max/degraded/suit.png,ready,things_archive,THINGS archive image and degraded derivative available
suitcase,container,data/images/things_max/suitcase.jpg,data/images/things_max/degraded/suitcase.png,ready,things_archive,THINGS archive image and degraded derivative available
sundae,"food, dessert",data/images/things_max/sundae.jpg,data/images/things_max/degraded/sundae.png,ready,things_archive,THINGS archive image and degraded derivative available
sundial,Noun,data/images/things_max/sundial.jpg,data/images/things_max/degraded/sundial.png,ready,things_archive,THINGS archive image and degraded derivative available
sunflower,plant,data/images/things_max/sunflower.jpg,data/images/things_max/degraded/sunflower.png,ready,things_archive,THINGS archive image and degraded derivative available
sunglasses,Noun,data/images/things_max/sunglasses.jpg,data/images/things_max/degraded/sunglasses.png,ready,things_archive,THINGS archive image and degraded derivative available
sunroof,part of car,data/images/things_max/sunroof.jpg,data/images/things_max/degraded/sunroof.png,ready,things_archive,THINGS archive image and degraded derivative available
surfboard,sports equipment,data/images/things_max/surfboard.jpg,data/images/things_max/degraded/surfboard.png,ready,things_archive,THINGS archive image and degraded derivative available
sushi,food,data/images/things_max/sushi.jpg,data/images/things_max/degraded/sushi.png,ready,things_archive,THINGS archive image and degraded derivative available
suspenders,"clothing, clothing accessory",data/images/things_max/suspenders.jpg,data/images/things_max/degraded/suspenders.png,ready,things_archive,THINGS archive image and degraded derivative available
swab,medical equipment,data/images/things_max/swab.jpg,data/images/things_max/degraded/swab.png,ready,things_archive,THINGS archive image and degraded derivative available
swan,"animal, bird",data/images/things_max/swan.jpg,data/images/things_max/degraded/swan.png,ready,things_archive,THINGS archive image and degraded derivative available
sweater,clothing,data/images/things_max/sweater.jpg,data/images/things_max/degraded/sweater.png,ready,things_archive,THINGS archive image and degraded derivative available
sweatsuit,clothing,data/images/things_max/sweatsuit.jpg,data/images/things_max/degraded/sweatsuit.png,ready,things_archive,THINGS archive image and degraded derivative available
sweeper,tool,data/images/things_max/sweeper.jpg,data/images/things_max/degraded/sweeper.png,ready,things_archive,THINGS archive image and degraded derivative available
sweet_potato,"food, vegetable",data/images/things_max/sweet_potato.jpg,data/images/things_max/degraded/sweet_potato.png,ready,things_archive,THINGS archive image and degraded derivative available
swimming_pool,container,data/images/things_max/swimming_pool.jpg,data/images/things_max/degraded/swimming_pool.png,ready,things_archive,THINGS archive image and degraded derivative available
swimsuit,clothing,data/images/things_max/swimsuit.jpg,data/images/things_max/degraded/swimsuit.png,ready,things_archive,THINGS archive image and degraded derivative available
