concept,subtype,image_index,image_id,image_role,image_path
salad,food,5,salad_005,things_archive,THINGS-database/osfstorage/object_images/salad/salad_05s.jpg
salad,food,6,salad_006,things_archive,THINGS-database/osfstorage/object_images/salad/salad_06s.jpg
salad,food,7,salad_007,things_archive,THINGS-database/osfstorage/object_images/salad/salad_07s.jpg
salad,food,8,salad_008,things_archive,THINGS-database/osfstorage/object_images/salad/salad_08s.jpg
salad,food,9,salad_009,things_archive,THINGS-database/osfstorage/object_images/salad/salad_09s.jpg
salad,food,10,salad_010,things_archive,THINGS-database/osfstorage/object_images/salad/salad_10s.jpg
salad,food,11,salad_011,things_archive,THINGS-database/osfstorage/object_images/salad/salad_11s.jpg
salad,food,12,salad_012,things_archive,THINGS-database/osfstorage/object_images/salad/salad_12s.jpg
salad,food,13,salad_013,things_archive,THINGS-database/osfstorage/object_images/salad/salad_13s.jpg
salad,food,14,salad_014,things_archive,THINGS-database/osfstorage/object_images/salad/salad_14s.jpg
salad,food,15,salad_015,things_archive,THINGS-database/osfstorage/object_images/salad/salad_15s.jpg
salad,food,16,salad_016,things_archive,THINGS-database/osfstorage/object_images/salad/salad_16s.jpg
salad,food,17,salad_017,things_archive,THINGS-database/osfstorage/object_images/salad/salad_17s.jpg
salami,food,1,salami_001,things_archive,THINGS-database/osfstorage/object_images/salami/salami_01b.jpg
salami,food,2,salami_002,things_archive,THINGS-database/osfstorage/object_images/salami/salami_02s.jpg
salami,food,3,salami_003,things_archive,THINGS-database/osfstorage/object_images/salami/salami_03s.jpg
salami,food,4,salami_004,things_archive,THINGS-database/osfstorage/object_images/salami/salami_04s.jpg
salami,food,5,salami_005,things_archive,THINGS-database/osfstorage/object_images/salami/salami_05s.jpg
salami,food,6,salami_006,things_archive,THINGS-database/osfstorage/object_images/salami/salami_06s.jpg
salami,food,7,salami_007,things_archive,THINGS-database/osfstorage/object_images/salami/salami_07s.jpg
salami,food,8,salami_008,things_archive,THINGS-database/osfstorage/object_images/salami/salami_08s.jpg
salami,food,9,salami_009,things_archive,THINGS-database/osfstorage/object_images/salami/salami_09s.jpg
salami,food,10,salami_010,things_archive,THINGS-database/osfstorage/object_images/salami/salami_10s.jpg
salami,food,11,salami_011,things_archive,THINGS-database/osfstorage/object_images/salami/salami_11s.jpg
salami,food,12,salami_012,things_archive,THINGS-database/osfstorage/object_images/salami/salami_12s.jpg
salami,food,13,salami_013,things_archive,THINGS-database/osfstorage/object_images/salami/salami_13s.jpg
salami,food,14,salami_014,things_archive,THINGS-database/osfstorage/object_images/salami/salami_14s.jpg
saltshaker,container,1,saltshaker_001,things_archive,THINGS-database/osfstorage/object_images/saltshaker/saltshaker_01b.jpg
saltshaker,container,2,saltshaker_002,things_archive,THINGS-database/osfstorage/object_images/saltshaker/saltshaker_02s.jpg
saltshaker,container,3,saltshaker_003,things_archive,THINGS-database/osfstorage/object_images/saltshaker/saltshaker_03s.jpg
saltshaker,container,4,saltshaker_004,things_archive,THINGS-database/osfstorage/object_images/saltshaker/saltshaker_04s.jpg
saltshaker,container,5,saltshaker_005,things_archive,THINGS-database/osfstorage/object_images/saltshaker/saltshaker_05s.jpg
saltshaker,container,6,saltshaker_006,things_archive,THINGS-database/osfstorage/object_images/saltshaker/saltshaker_06s.jpg
saltshaker,container,7,saltshaker_007,things_archive,THINGS-database/osfstorage/object_images/saltshaker/saltshaker_07s.jpg
saltshaker,container,8,saltshaker_008,things_archive,THINGS-database/osfstorage/object_images/saltshaker/saltshaker_08s.jpg
saltshaker,container,9,saltshaker_009,things_archive,THINGS-database/osfstorage/object_images/saltshaker/saltshaker_09s.jpg
saltshaker,container,10,saltshaker_010,things_archive,THINGS-database/osfstorage/object_images/saltshaker/saltshaker_10s.jpg
saltshaker,container,11,saltshaker_011,things_archive,THINGS-database/osfstorage/object_images/saltshaker/saltshaker_11s.jpg
saltshaker,container,12,saltshaker_012,things_archive,THINGS-database/osfstorage/object_images/saltshaker/saltshaker_12s.jpg
saltshaker,container,13,saltshaker_013,things_archive,THINGS-database/osfstorage/object_images/saltshaker/saltshaker_13s.jpg
saltshaker,container,14,saltshaker_014,things_archive,THINGS-database/osfstorage/object_images/saltshaker/saltshaker_14n.jpg
saltshaker,container,15,saltshaker_015,things_archive,THINGS-database/osfstorage/object_images/saltshaker/saltshaker_15s.jpg
saltshaker,container,16,saltshaker_016,things_archive,THINGS-database/osfstorage/object_images/saltshaker/saltshaker_16n.jpg
sand,Noun,1,sand_001,things_archive,THINGS-database/osfstorage/object_images/sand/sand_01b.jpg
sand,Noun,2,sand_002,things_archive,THINGS-database/osfstorage/object_images/sand/sand_02s.jpg
sand,Noun,3,sand_003,things_archive,THINGS-database/osfstorage/object_images/sand/sand_03s.jpg
sand,Noun,4,sand_004,things_archive,THINGS-database/osfstorage/object_images/sand/sand_04s.jpg
sand,Noun,5,sand_005,things_archive,THINGS-database/osfstorage/object_images/sand/sand_05s.jpg
sand,Noun,6,sand_006,things_archive,THINGS-database/osfstorage/object_images/sand/sand_06s.jpg
sand,Noun,7,sand_007,things_archive,THINGS-database/osfstorage/object_images/sand/sand_07s.jpg
sand,Noun,8,sand_008,things_archive,THINGS-database/osfstorage/object_images/sand/sand_08s.jpg
sand,Noun,9,sand_009,things_archive,THINGS-database/osfstorage/object_images/sand/sand_09s.jpg
sand,Noun,10,sand_010,things_archive,THINGS-database/osfstorage/object_images/sand/sand_10s.jpg
sand,Noun,11,sand_011,things_archive,THINGS-database/osfstorage/object_images/sand/sand_11s.jpg
sand,Noun,12,sand_012,things_archive,THINGS-database/osfstorage/object_images/sand/sand_12s.jpg
sand,Noun,13,sand_013,things_archive,THINGS-database/osfstorage/object_images/sand/sand_13s.jpg
sand,Noun,14,sand_014,things_archive,THINGS-database/osfstorage/object_images/sand/sand_14s.jpg
sand,Noun,15,sand_015,things_archive,THINGS-database/osfstorage/object_images/sand/sand_15s.jpg
sand,Noun,16,sand_016,things_archive,THINGS-database/osfstorage/object_images/sand/sand_16s.jpg
sand,Noun,17,sand_017,things_archive,THINGS-database/osfstorage/object_images/sand/sand_17s.jpg
sand,Noun,18,sand_018,things_archive,THINGS-database/osfstorage/object_images/sand/sand_18s.jpg
sand,Noun,19,sand_019,things_archive,THINGS-database/osfstorage/object_images/sand/sand_19s.jpg
sand,Noun,20,sand_020,things_archive,THINGS-database/osfstorage/object_images/sand/sand_20s.jpg
sand,Noun,21,sand_021,things_archive,THINGS-database/osfstorage/object_images/sand/sand_21s.jpg
sandal,clothing,1,sandal_001,things_archive,THINGS-database/osfstorage/object_images/sandal/sandal_01b.jpg
sandal,clothing,2,sandal_002,things_archive,THINGS-database/osfstorage/object_images/sandal/sandal_02s.jpg
sandal,clothing,3,sandal_003,things_archive,THINGS-database/osfstorage/object_images/sandal/sandal_03s.jpg
sandal,clothing,4,sandal_004,things_archive,THINGS-database/osfstorage/object_images/sandal/sandal_04s.jpg
sandal,clothing,5,sandal_005,things_archive,THINGS-database/osfstorage/object_images/sandal/sandal_05s.jpg
sandal,clothing,6,sandal_006,things_archive,THINGS-database/osfstorage/object_images/sandal/sandal_06s.jpg
sandal,clothing,7,sandal_007,things_archive,THINGS-database/osfstorage/object_images/sandal/sandal_07s.jpg
sandal,clothing,8,sandal_008,things_archive,THINGS-database/osfstorage/object_images/sandal/sandal_08s.jpg
sandal,clothing,9,sandal_009,things_archive,THINGS-database/osfstorage/object_images/sandal/sandal_09s.jpg
sandal,clothing,10,sandal_010,things_archive,THINGS-database/osfstorage/object_images/sandal/sandal_10s.jpg
sandal,clothing,11,sandal_011,things_archive,THINGS-database/osfstorage/object_images/sandal/sandal_11s.jpg
sandal,clothing,12,sandal_012,things_archive,THINGS-database/osfstorage/object_images/sandal/sandal_12s.jpg
sandal,clothing,13,sandal_013,things_archive,THINGS-database/osfstorage/object_images/sandal/sandal_13s.jpg
sandal,clothing,14,sandal_014,things_archive,THINGS-database/osfstorage/object_images/sandal/sandal_14s.jpg
sandal,clothing,15,sandal_015,things_archive,THINGS-database/osfstorage/object_images/sandal/sandal_15s.jpg
sandbag,container,1,sandbag_001,things_archive,THINGS-database/osfstorage/object_images/sandbag/sandbag_01b.jpg
sandbag,container,2,sandbag_002,things_archive,THINGS-database/osfstorage/object_images/sandbag/sandbag_02s.jpg
sandbag,container,3,sandbag_003,things_archive,THINGS-database/osfstorage/object_images/sandbag/sandbag_03s.jpg
sandbag,container,4,sandbag_004,things_archive,THINGS-database/osfstorage/object_images/sandbag/sandbag_04s.jpg
sandbag,container,5,sandbag_005,things_archive,THINGS-database/osfstorage/object_images/sandbag/sandbag_05s.jpg
sandbag,container,6,sandbag_006,things_archive,THINGS-database/osfstorage/object_images/sandbag/sandbag_06s.jpg
sandbag,container,7,sandbag_007,things_archive,THINGS-database/osfstorage/object_images/sandbag/sandbag_07s.jpg
sandbag,container,8,sandbag_008,things_archive,THINGS-database/osfstorage/object_images/sandbag/sandbag_08s.jpg
sandbag,container,9,sandbag_009,things_archive,THINGS-database/osfstorage/object_images/sandbag/sandbag_09s.jpg
sandbag,container,10,sandbag_010,things_archive,THINGS-database/osfstorage/object_images/sandbag/sandbag_10s.jpg
sandbag,container,11,sandbag_011,things_archive,THINGS-database/osfstorage/object_images/sandbag/sandbag_11s.jpg
sandbag,container,12,sandbag_012,things_archive,THINGS-database/osfstorage/object_images/sandbag/sandbag_12s.jpg
sandbag,container,13,sandbag_013,things_archive,THINGS-database/osfstorage/object_images/sandbag/sandbag_13s.jpg
sandbag,container,14,sandbag_014,things_archive,THINGS-database/osfstorage/object_images/sandbag/sandbag_14s.jpg
sandbox,toy,1,sandbox_001,things_archive,THINGS-database/osfstorage/object_images/sandbox/sandbox_01b.jpg
sandbox,toy,2,sandbox_002,things_archive,THINGS-database/osfstorage/object_images/sandbox/sandbox_02s.jpg
sandbox,toy,3,sandbox_003,things_archive,THINGS-database/osfstorage/object_images/sandbox/sandbox_03s.jpg
sandbox,toy,4,sandbox_004,things_archive,THINGS-database/osfstorage/object_images/sandbox/sandbox_04s.jpg
sandbox,toy,5,sandbox_005,things_archive,THINGS-database/osfstorage/object_images/sandbox/sandbox_05s.jpg
sandbox,toy,6,sandbox_006,things_archive,THINGS-database/osfstorage/object_images/sandbox/sandbox_06s.jpg
sandbox,toy,7,sandbox_007,things_archive,THINGS-database/osfstorage/object_images/sandbox/sandbox_07s.jpg
sandbox,toy,8,sandbox_008,things_archive,THINGS-database/osfstorage/object_images/sandbox/sandbox_08s.jpg
sandbox,toy,9,sandbox_009,things_archive,THINGS-database/osfstorage/object_images/sandbox/sandbox_09s.jpg
sandbox,toy,10,sandbox_010,things_archive,THINGS-database/osfstorage/object_images/sandbox/sandbox_10s.jpg
sandbox,toy,11,sandbox_011,things_archive,THINGS-database/osfstorage/object_images/sandbox/sandbox_11s.jpg
sandbox,toy,12,sandbox_012,things_archive,THINGS-database/osfstorage/object_images/sandbox/sandbox_12s.jpg
sandbox,toy,13,sandbox_013,things_archive,THINGS-database/osfstorage/object_images/sandbox/sandbox_13s.jpg
sandbox,toy,14,sandbox_014,things_archive,THINGS-database/osfstorage/object_images/sandbox/sandbox_14s.jpg
sandcastle,Noun,1,sandcastle_001,things_archive,THINGS-database/osfstorage/object_images/sandcastle/sandcastle_01b.jpg
sandcastle,Noun,2,sandcastle_002,things_archive,THINGS-database/osfstorage/object_images/sandcastle/sandcastle_02s.jpg
sandcastle,Noun,3,sandcastle_003,things_archive,THINGS-database/osfstorage/object_images/sandcastle/sandcastle_03s.jpg
sandcastle,Noun,4,sandcastle_004,things_archive,THINGS-database/osfstorage/object_images/sandcastle/sandcastle_04s.jpg
sandcastle,Noun,5,sandcastle_005,things_archive,THINGS-database/osfstorage/object_images/sandcastle/sandcastle_05s.jpg
sandcastle,Noun,6,sandcastle_006,things_archive,THINGS-database/osfstorage/object_images/sandcastle/sandcastle_06s.jpg
sandcastle,Noun,7,sandcastle_007,things_archive,THINGS-database/osfstorage/object_images/sandcastle/sandcastle_07s.jpg
sandcastle,Noun,8,sandcastle_008,things_archive,THINGS-database/osfstorage/object_images/sandcastle/sandcastle_08s.jpg
sandcastle,Noun,9,sandcastle_009,things_archive,THINGS-database/osfstorage/object_images/sandcastle/sandcastle_09s.jpg
sandcastle,Noun,10,sandcastle_010,things_archive,THINGS-database/osfstorage/object_images/sandcastle/sandcastle_10s.jpg
sandcastle,Noun,11,sandcastle_011,things_archive,THINGS-database/osfstorage/object_images/sandcastle/sandcastle_11s.jpg
sandcastle,Noun,12,sandcastle_012,things_archive,THINGS-database/osfstorage/object_images/sandcastle/sandcastle_12s.jpg
sandpaper,tool,1,sandpaper_001,things_archive,THINGS-database/osfstorage/object_images/sandpaper/sandpaper_01b.jpg
sandpaper,tool,2,sandpaper_002,things_archive,THINGS-database/osfstorage/object_images/sandpaper/sandpaper_02s.jpg
sandpaper,tool,3,sandpaper_003,things_archive,THINGS-database/osfstorage/object_images/sandpaper/sandpaper_03s.jpg
sandpaper,tool,4,sandpaper_004,things_archive,THINGS-database/osfstorage/object_images/sandpaper/sandpaper_04s.jpg
sandpaper,tool,5,sandpaper_005,things_archive,THINGS-database/osfstorage/object_images/sandpaper/sandpaper_05s.jpg
sandpaper,tool,6,sandpaper_006,things_archive,THINGS-database/osfstorage/object_images/sandpaper/sandpaper_06s.jpg
sandpaper,tool,7,sandpaper_007,things_archive,THINGS-database/osfstorage/object_images/sandpaper/sandpaper_07s.jpg
sandpaper,tool,8,sandpaper_008,things_archive,THINGS-database/osfstorage/object_images/sandpaper/sandpaper_08s.jpg
sandpaper,tool,9,sandpaper_009,things_archive,THINGS-database/osfstorage/object_images/sandpaper/sandpaper_09s.jpg
sandpaper,tool,10,sandpaper_010,things_archive,THINGS-database/osfstorage/object_images/sandpaper/sandpaper_10s.jpg
sandpaper,tool,11,sandpaper_011,things_archive,THINGS-database/osfstorage/object_images/sandpaper/sandpaper_11s.jpg
sandpaper,tool,12,sandpaper_012,things_archive,THINGS-database/osfstorage/object_images/sandpaper/sandpaper_12s.jpg
sandwich,food,1,sandwich_001,things_archive,THINGS-database/osfstorage/object_images/sandwich/sandwich_01b.jpg
sandwich,food,2,sandwich_002,things_archive,THINGS-database/osfstorage/object_images/sandwich/sandwich_02s.jpg
sandwich,food,3,sandwich_003,things_archive,THINGS-database/osfstorage/object_images/sandwich/sandwich_03s.jpg
sandwich,food,4,sandwich_004,things_archive,THINGS-database/osfstorage/object_images/sandwich/sandwich_04s.jpg
sandwich,food,5,sandwich_005,things_archive,THINGS-database/osfstorage/object_images/sandwich/sandwich_05s.jpg
sandwich,food,6,sandwich_006,things_archive,THINGS-database/osfstorage/object_images/sandwich/sandwich_06s.jpg
sandwich,food,7,sandwich_007,things_archive,THINGS-database/osfstorage/object_images/sandwich/sandwich_07s.jpg
sandwich,food,8,sandwich_008,things_archive,THINGS-database/osfstorage/object_images/sandwich/sandwich_08s.jpg
sandwich,food,9,sandwich_009,things_archive,THINGS-database/osfstorage/object_images/sandwich/sandwich_09s.jpg
sandwich,food,10,sandwich_010,things_archive,THINGS-database/osfstorage/object_images/sandwich/sandwich_10s.jpg
sandwich,food,11,sandwich_011,things_archive,THINGS-database/osfstorage/object_images/sandwich/sandwich_11s.jpg
sandwich,food,12,sandwich_012,things_archive,THINGS-database/osfstorage/object_images/sandwich/sandwich_12s.jpg
sandwich,food,13,sandwich_013,things_archive,THINGS-database/osfstorage/object_images/sandwich/sandwich_13s.jpg
sandwich,food,14,sandwich_014,things_archive,THINGS-database/osfstorage/object_images/sandwich/sandwich_14s.jpg
sandwich,food,15,sandwich_015,things_archive,THINGS-database/osfstorage/object_images/sandwich/sandwich_15s.jpg
sarcophagus,container,1,sarcophagus_001,things_archive,THINGS-database/osfstorage/object_images/sarcophagus/sarcophagus_01b.jpg
sarcophagus,container,2,sarcophagus_002,things_archive,THINGS-database/osfstorage/object_images/sarcophagus/sarcophagus_02s.jpg
sarcophagus,container,3,sarcophagus_003,things_archive,THINGS-database/osfstorage/object_images/sarcophagus/sarcophagus_03s.jpg
sarcophagus,container,4,sarcophagus_004,things_archive,THINGS-database/osfstorage/object_images/sarcophagus/sarcophagus_04s.jpg
